Unique_ID,Monument_Name,Honoree,City,County,State,Union_or_Confederacy,lat_long,latitude,longitude,long_lat,Monument_Type,Sponsor,Year_Dedicated,Year_Removed,Was_Removed,Latitude,Longitude,Number,Street,City,State,County,Zip,Country
739,General Lee Lane,Robert E. Lee,Clinton,Sampson,NC,South,"34.927330, -78.412776",34.92733,-78.412776,"-78.412776, 34.92733",Highway / Roadway,Unknown,Unknown,,Active,34.927404,-78.41286,76,General Lee Ln,Clinton,NC,Sampson County,28328,US
740,Beauregard Drive,Pierre Gustave Toutant-Beauregard,Spencer,Rowan,NC,South,"35.686981, -80.450388",35.686981,-80.450388,"-80.450388, 35.686981",Highway / Roadway,Unknown,Unknown,,Active,35.687045,-80.450756,22,Beauregard Dr,Spencer,NC,Rowan County,28159,US
741,Stuart Street,"James Ewell Brown ""Jeb"" Stuart",Spencer,Rowan,NC,South,"35.687616, -80.451020",35.687616,-80.45102,"-80.45102, 35.687616",Highway / Roadway,Unknown,Unknown,,Active,35.687438,-80.451443,112,Sudley Cir,Salisbury,NC,Rowan County,28144,US
744,Pickett Avenue,George Pickett,Spencer,Rowan,NC,South,"35.690850, -80.448573",35.69085,-80.448573,"-80.448573, 35.69085",Highway / Roadway,Unknown,Unknown,,Active,35.690724,-80.448241,11,Pickett Ave,Spencer,NC,Rowan County,28159,US
745,Beauregard Lane,Pierre Gustave Toutant-Beauregard,Mebane,"Alamance, Orange",NC,South,"36.087200, -79.275648",36.0872,-79.275648,"-79.275648, 36.0872",Highway / Roadway,Unknown,Unknown,,Active,36.086953,-79.275621,209,Beauregard Ln,Mebane,NC,Alamance County,27302,US
746,Stonewall Drive,"Thomas Jonathan ""Stonewall"" Jackson",Mebane,"Alamance, Orange",NC,South,"36.085683, -79.276914",36.085683,-79.276914,"-79.276914, 36.085683",Highway / Roadway,Unknown,Unknown,,Active,36.085837,-79.277173,901,Stuart Dr,Mebane,NC,Alamance County,27302,US
747,Hill Lane,A.P. Hill,Mebane,"Alamance, Orange",NC,South,"36.086472, -79.279307",36.086472,-79.279307,"-79.279307, 36.086472",Highway / Roadway,Unknown,Unknown,,Active,36.086436,-79.279623,307,Hill Ln,Mebane,NC,Alamance County,27302,US
748,Pickett Lane,George Pickett,Mebane,"Alamance, Orange",NC,South,"36.086489, -79.280498",36.086489,-79.280498,"-79.280498, 36.086489",Highway / Roadway,Unknown,Unknown,,Active,36.08658,-79.280129,308,Pickett Ln,Mebane,NC,Alamance County,27302,US
749,Stuart Lane,"James Ewell Brown ""Jeb"" Stuart",Mebane,"Alamance, Orange",NC,South,"36.086030, -79.277536",36.08603,-79.277536,"-79.277536, 36.08603",Highway / Roadway,Unknown,Unknown,,Active,36.085763,-79.277493,903,Stuart Dr,Mebane,NC,Alamance County,27302,US
750,Jackson Street,"Thomas Jonathan ""Stonewall"" Jackson",Stonewall,Pamlico,NC,South,"35.136421, -76.745869",35.136421,-76.745869,"-76.745869, 35.136421",Highway / Roadway,Unknown,Unknown,,Active,35.136548,-76.746065,16481,NC 55 Hwy,Stonewall,NC,Pamlico County,28583,US
751,Confederate Street,No specific honoree,Monroe,Union,NC,South,"34.986895, -80.518802",34.986895,-80.518802,"-80.518802, 34.986895",Highway / Roadway,Unknown,Unknown,,Active,34.986714,-80.518924,308,Alexander St,Monroe,NC,Union County,28110,US
752,Confederate Street,No specific honoree,Lexington,Davidson,NC,South,"35.849516, -80.258317",35.849516,-80.258317,"-80.258317, 35.849516",Highway / Roadway,Unknown,Unknown,,Active,35.849673,-80.258606,215,Confederate St,Lexington,NC,Davidson County,27295,US
753,Confederate Street,No specific honoree,Windsor,Bertie,NC,South,"36.000915, -76.956888",36.000915,-76.956888,"-76.956888, 36.000915",Highway / Roadway,Unknown,Unknown,,Active,36.00103,-76.957262,407,Confederate Ln,Windsor,NC,Bertie County,27983,US
754,Confederate Avenue,No specific honoree,Salisbury,Rowan,NC,South,"35.684955, -80.461101",35.684955,-80.461101,"-80.461101, 35.684955",Highway / Roadway,Unknown,Unknown,,Active,35.684008,-80.460743,530,Confederate Ave,Salisbury,NC,Rowan County,28144,US
755,Stonewall Road,"Thomas Jonathan ""Stonewall"" Jackson",Salisbury,Rowan,NC,South,"35.684474, -80.457301",35.684474,-80.457301,"-80.457301, 35.684474",Highway / Roadway,Unknown,Unknown,,Active,35.684494,-80.457653,255,Richmond Rd,Salisbury,NC,Rowan County,28144,US
756,Stuart Street,"James Ewell Brown ""Jeb"" Stuart",Salisbury,Rowan,NC,South,"35.688585, -80.455177",35.688585,-80.455177,"-80.455177, 35.688585",Highway / Roadway,Unknown,Unknown,,Active,35.688222,-80.455236,328,Bethel Dr,Salisbury,NC,Rowan County,28144,US
757,Beauregard Drive,Pierre Gustave Toutant-Beauregard,Salisbury,Rowan,NC,South,"35.686746, -80.450473",35.686746,-80.450473,"-80.450473, 35.686746",Highway / Roadway,Unknown,Unknown,,Active,35.686614,-80.450097,23,Beauregard Dr,Spencer,NC,Rowan County,28159,US
759,Jefferson Davis Street,Jefferson Davis,Hope Mills,Cumberland,NC,South,"34.963585, -78.947438",34.963585,-78.947438,"-78.947438, 34.963585",Highway / Roadway,Unknown,Unknown,,Active,34.963341,-78.947509,4204,Edward E Maynor Dr,Hope Mills,NC,Cumberland County,28348,US
5012,Jefferson Davis Highway Marker,Jefferson Davis,Chapel Hill,"Durham?, ?Orange",NC,South,"35.914202, -79.052857",35.914202,-79.052857,"-79.052857, 35.914202",Monument,unknown,unknown,,Active,35.914504,-79.052746,203,E Franklin St,Chapel Hill,NC,Orange County,27514,US
761,Robert E. Lee Drive,Robert E. Lee,Flat Rock,Henderson,NC,South,"35.269183, -82.437057",35.269183,-82.437057,"-82.437057, 35.269183",Highway / Roadway,Unknown,Unknown,,Active,35.268994,-82.437142,33,Robert E Lee Dr,Flat Rock,NC,Henderson County,28731,US
762,Robert E. Lee Drive,Robert E. Lee,Sanford,Lee,NC,South,"35.431082, -79.129590",35.431082,-79.12959,"-79.12959, 35.431082",Highway / Roadway,Unknown,Unknown,,Active,35.431616,-79.130473,61,Traveller Ln,Sanford,NC,Lee County,27332,US
763,Robert E. Lee Drive,Robert E. Lee,Watha,Pender,NC,South,"34.609179, -78.115379",34.609179,-78.115379,"-78.115379, 34.609179",Highway / Roadway,Unknown,Unknown,,Active,34.607571,-78.112042,21343,Us Hwy 421,Willard,NC,Pender County,28478,US
764,Robert E. Lee Drive,Robert E. Lee,Kinston,Lenoir,NC,South,"35.250051, -77.514142",35.250051,-77.514142,"-77.514142, 35.250051",Highway / Roadway,Unknown,Unknown,,Active,35.249958,-77.514287,1829,Robert E Lee Dr,Kinston,NC,Lenoir County,28501,US
765,Pettigrew Drive,James Johnston Pettigrew,Wilmington,New Hanover,NC,South,"34.189167, -77.910861",34.189167,-77.910861,"-77.910861, 34.189167",Highway / Roadway,Unknown,Unknown,,Active,34.188876,-77.910749,401,Pettigrew Dr,Wilmington,NC,New Hanover County,28412,US
766,Early Drive,Jubal Anderson Early,Wilmington,New Hanover,NC,South,"34.187147, -77.907602",34.187147,-77.907602,"-77.907602, 34.187147",Highway / Roadway,Unknown,Unknown,,Active,34.187428,-77.907476,309,Early Dr,Wilmington,NC,New Hanover County,28412,US
767,Stonewall Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Wilmington,New Hanover,NC,South,"34.188582, -77.909660",34.188582,-77.90966,"-77.90966, 34.188582",Highway / Roadway,Unknown,Unknown,,Active,34.188823,-77.909827,326,Stonewall Jackson Dr,Wilmington,NC,New Hanover County,28412,US
768,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Wilmington,New Hanover,NC,South,"34.190075, -77.905846",34.190075,-77.905846,"-77.905846, 34.190075",Highway / Roadway,Unknown,Unknown,,Active,34.190253,-77.906084,236,Jeb Stuart Dr,Wilmington,NC,New Hanover County,28412,US
769,Buckner Drive,Simon Bolivar Buckner,Wilmington,New Hanover,NC,South,"34.188548, -77.904762",34.188548,-77.904762,"-77.904762, 34.188548",Highway / Roadway,Unknown,Unknown,,Active,34.188285,-77.904897,322,Buckner Dr,Wilmington,NC,New Hanover County,28412,US
770,Johnston Drive,Joseph Eggleston Johnston,Wilmington,New Hanover,NC,South,"34.189560, -77.903640",34.18956,-77.90364,"-77.90364, 34.18956",Highway / Roadway,Unknown,Unknown,,Active,34.18944,-77.903988,322,Johnston Dr,Wilmington,NC,New Hanover County,28412,US
771,Pemberton Drive,John C. Pemberton,Wilmington,New Hanover,NC,South,"34.190172, -77.902173",34.190172,-77.902173,"-77.902173, 34.190172",Highway / Roadway,Unknown,Unknown,,Active,34.189961,-77.902369,330,Pemberton Dr,Wilmington,NC,New Hanover County,28412,US
773,Breckenridge Drive,John C. Breckinridge,Wilmington,New Hanover,NC,South,"34.187723, -77.905704",34.187723,-77.905704,"-77.905704, 34.187723",Highway / Roadway,Unknown,Unknown,,Active,34.187969,-77.905524,317,Breckenridge Dr,Wilmington,NC,New Hanover County,28412,US
774,Robert E. Lee Drive,Robert E. Lee,Wilmington,New Hanover,NC,South,"34.189602, -77.900374",34.189602,-77.900374,"-77.900374, 34.189602",Highway / Roadway,Unknown,Unknown,,Active,34.189816,-77.900468,410,Pine Valley Dr,Wilmington,NC,New Hanover County,28412,US
775,Old Jefferson Davis Highway,Jefferson Davis,Sanford,Lee,NC,South,"35.430325, -79.221631",35.430325,-79.221631,"-79.221631, 35.430325",Highway / Roadway,Unknown,Unknown,,Active,35.430334,-79.221315,,US 15,Sanford,NC,Lee County,27332,US
760,Jefferson Davis Street,Jefferson Davis,Charlotte,Mecklenburg,NC,South,"35.254812, -80.830276",35.254812,-80.830276,"-80.830276, 35.254812",Highway / Roadway,Unknown,Unknown,,Active,35.254658,-80.830156,2508,Jefferson Davis St,Charlotte,NC,Mecklenburg County,28206,US
782,Last Meetings of the Confederate Cabinet Marker,No specific honoree,Charlotte,Mecklenburg,NC,South,"35.226730 , -80.843780",35.22673,-80.84378,"-80.84378, 35.22673",Monument,United Daughters of the Confederacy,1915,,Active,35.226867,-80.843845,112,S Tryon St,Charlotte,NC,Mecklenburg County,28202,US
778,Fort Bragg,Braxton Bragg,Fort Bragg,"Cumberland, Hoke, Harnett, and Moore",NC,South,"35.145052, -79.002052",35.145052,-79.002052,"-79.002052, 35.145052",Military Base,Unknown,1918,,Active,35.143808,-79.006364,,All American Expy,Fort Bragg,NC,Cumberland County,28307,US
779,Confederate Soldiers Monument,No specific honoree,Albemarle,Stanly,NC,South,"35.349910 , -80.201080",35.34991,-80.20108,"-80.20108, 35.34991",Monument,United Daughters of the Confederacy,1925,,Active,35.350171,-80.200754,251,W Main St,Albemarle,NC,Stanly County,28001,US
780,Confederate Soldiers Monument,No specific honoree,Beaufort,Carteret,NC,South,"34.719317, -76.662800",34.719317,-76.6628,"-76.6628, 34.719317",Monument,United Daughters of the Confederacy,1926,,Active,34.719074,-76.663219,215,Craven St,Beaufort,NC,Carteret County,28516,US
783,Confederate Reunion Marker,No specific honoree,Charlotte,Mecklenburg,NC,South,"35.218550 , -80.829630",35.21855,-80.82963,"-80.82963, 35.21855",Monument,Citizens of the city of Charlotte and the county of Mecklenburg,1929,,Active,35.218474,-80.829862,280,Pease Ln,Charlotte,NC,Mecklenburg County,28204,US
784,Jefferson Davis Plaque,Jefferson Davis,Charlotte,Mecklenburg,NC,South,"35.226350 , -80.844510",35.22635,-80.84451,"-80.84451, 35.22635",Monument,Unknown,Unknown,,Active,35.22644,-80.844684,200,S Tryon St,Charlotte,NC,Mecklenburg County,28202,US
1841,CSA North Carolina Military Institute monument,No specific honoree,Charlotte,Mecklenburg,NC,South,"35.217806, -80.848490",35.217806,-80.84849,"-80.84849, 35.217806",Monument,Sons of Confederate Veterans,1994,2016,Removed,35.217989,-80.848316,431,E Morehead St,Charlotte,NC,Mecklenburg County,28202,US
1842,Stonewall Street,"Thomas Jonathan ""Stonewall"" Jackson",Charlotte,Mecklenburg,NC,South,"35.218107, -80.842510",35.218107,-80.84251,"-80.84251, 35.218107",Highway / Roadway,Unknown,1869,,Active,35.218092,-80.842586,704,E Stonewall St,Charlotte,NC,Mecklenburg County,28202,US
1844,Hill Street,A.P. Hill,Charlotte,Mecklenburg,NC,South,"35.227609, -80.855395",35.227609,-80.855395,"-80.855395, 35.227609",Highway / Roadway,Unknown,1869,,Active,35.227404,-80.855674,725,S Cedar St,Charlotte,NC,Mecklenburg County,28202,US
786,Confederate Soldiers Monument,No specific honoree,Edenton,Chowan,NC,South,"36.057166 , -76.609404",36.057166,-76.609404,"-76.609404, 36.057166",Monument,United Daughters of the Confederacy,1909,,Active,36.057111,-76.609146,431,S Broad St,Edenton,NC,Chowan County,27932,US
787,"Monument to the ""Confederate Grays"" 20th Regiment North Carolina State Troops",No specific honoree,Faison,"Duplin?, ?Sampson",NC,South,"35.116570 , -78.138050",35.11657,-78.13805,"-78.13805, 35.11657",Monument,"Sons of Company E., Confederate States of America",1932,,Active,35.116526,-78.137905,216,W Main St,Faison,NC,Duplin County,28341,US
788,Confederate Arsenal,No specific honoree,Fayetteville,Cumberland,NC,South,"35.054317, -78.892333",35.054317,-78.892333,"-78.892333, 35.054317",Monument,United Daughters of the Confederacy and North Carolina Historical Commission,1928,,Active,35.054524,-78.892657,801,Arsenal Ave,Fayetteville,NC,Cumberland County,28301,US
789,Confederate Soldiers Monument,No specific honoree,Fayetteville,Cumberland,NC,South,"35.058610 , -78.904080",35.05861,-78.90408,"-78.90408, 35.05861",Monument,Ladies Monument Association and Women of Cumberland County,1902,,Active,35.058281,-78.903556,1424,Morganton Rd,Fayetteville,NC,Cumberland County,28305,US
790,Jefferson Davis Monument,Jefferson Davis,Fletcher,Henderson,NC,South,"35.442467, -82.503850",35.442467,-82.50385,"-82.50385, 35.442467",Monument,United Daughters of the Confederacy,1931,,Active,35.442005,-82.505674,2914,Us Hwy 25,Fletcher,NC,Henderson County,28732,US
791,Forest City Confederate Monument,No specific honoree,Forest City,Rutherford ,NC,South,"35.333800, -81.865300",35.3338,-81.8653,"-81.8653, 35.3338",Monument,United Daughters of the Confederacy,1932,,Active,35.333636,-81.865411,107,W Main St,Forest City,NC,Rutherford County,28043,US
792,Confederate Soldiers Memorial,No specific honoree,Franklin,Macon,NC,South,"35.181650, -83.381317",35.18165,-83.381317,"-83.381317, 35.18165",Monument,Unknown,1909,,Active,35.181539,-83.381244,25,Phillips St,Franklin,NC,Macon County,28734,US
793,Confederate Soldiers Monument,No specific honoree,Gatesville,Gates,NC,South,"36.403270 , -76.752990",36.40327,-76.75299,"-76.75299, 36.40327",Monument,Confederate Monument Association,1915,,Active,36.40313,-76.753007,110,Court St,Gatesville,NC,Gates County,27938,US
794,Army of Tennessee Monument,No specific honoree,Greensboro,Guilford,NC,South,"36.067510, -79.790030",36.06751,-79.79003,"-79.79003, 36.06751",Monument,Sons of Confederate Veterans,1985,,Active,36.06719,-79.79042,501,S Elm St,Greensboro,NC,Guilford County,27406,US
795,Confederate Soldiers Monument,No specific honoree,Greensboro,Guilford,NC,South,"36.067517, -79.790104",36.067517,-79.790104,"-79.790104, 36.067517",Monument,Sons of Confederate Veterans,1986,,Active,36.06719,-79.79042,501,S Elm St,Greensboro,NC,Guilford County,27406,US
796,Confederate Soldiers Monument,No specific honoree,Holly Springs,Wake,NC,South,"35.651160 , -78.835210",35.65116,-78.83521,"-78.83521, 35.65116",Monument,United Daughters of the Confederacy and United Confederate Veterans,1923,,Active,35.651307,-78.83501,100,Avent Ferry Rd,Holly Springs,NC,Wake County,27540,US
797,Confederate Soldiers Monument,No specific honoree,Jacksonville,Onslow,NC,South,"34.750880 , -77.431360",34.75088,-77.43136,"-77.43136, 34.75088",Monument,The Onslow Guards and the United Daughters of the Confederacy,1957,,Active,34.750624,-77.431436,208,Bridge St,Jacksonville,NC,Onslow County,28540,US
798,General Robert Hoke Monument,Robert Hoke,Kinston,Lenoir,NC,South,"35.224110 , -77.529700",35.22411,-77.5297,"-77.5297, 35.22411",Monument,"United Daughters of the Confederacy, Sons of Confederate Veterans, and North Carolina Historical Commission",1920,,Active,35.223976,-77.530197,,US 70,Kinston,NC,Lenoir County,28501,US
799,Confederate Soldiers Monument,No specific honoree,Kinston,Lenoir,NC,South,"35.244000 , -77.584740",35.244,-77.58474,"-77.58474, 35.244",Monument,United Daughters of the Confederacy,1924,,Active,35.244365,-77.585155,,US 258,Kinston,NC,Lenoir County,28504,US
800,CSS Neuse Confederate Ironclad Gunboat Monument,No specific honoree,Kinston,Lenoir,NC,South,"35.259650, -77.583067",35.25965,-77.583067,"-77.583067, 35.25965",Monument,Unknown,Unknown,,Active,35.259809,-77.583172,101,S Herritage St,Kinston,NC,Lenoir County,28501,US
801,Confederate Memorial,No specific honoree,Kure Beach,New Hanover,NC,South,"33.969270 , -77.917940",33.96927,-77.91794,"-77.91794, 33.96927",Monument,New Hanover County Historical Commission,1932,,Active,33.969256,-77.918203,1050,Battle Acre Rd,Kure Beach,NC,New Hanover County,28449,US
802,Confederate Soldiers Monument,No specific honoree,Kure Beach,New Hanover,NC,South,"33.969390 , -77.918220",33.96939,-77.91822,"-77.91822, 33.96939",Monument,United Daughters of the Confederacy,1932,,Active,33.969256,-77.918203,1050,Battle Acre Rd,Kure Beach,NC,New Hanover County,28449,US
803,Confederate Soldiers Monument,No specific honoree,Lexington,Davidson,NC,South,"35.823750 , -80.253330",35.82375,-80.25333,"-80.25333, 35.82375",Monument,United Daughters of the Confederacy,1905,,Active,35.823542,-80.253476,13,S Main St,Lexington,NC,Davidson County,27292,US
805,Confederate Soldiers Monument,No specific honoree,Louisburg,Franklin,NC,South,"36.104217, -78.297300",36.104217,-78.2973,"-78.2973, 36.104217",Monument,United Daughters of the Confederacy,1914,,Active,36.104933,-78.297488,501,N Main St,Louisburg,NC,Franklin County,27549,US
807,Confederate Soldiers Monument,No specific honoree,Morganton,Burke,NC,South,"35.745629, -81.687789",35.745629,-81.687789,"-81.687789, 35.745629",Monument,Sons of Confederate Veterans,1918,,Active,35.745805,-81.688047,100,N Sterling St,Morganton,NC,Burke County,28655,US
808,Confederate Soldiers Monument,No specific honoree,Newton,Catawba,NC,South,"35.663398, -81.222139",35.663398,-81.222139,"-81.222139, 35.663398",Monument,United Daughters of the Confederacy,1907,,Active,35.663707,-81.222051,10,E 1st St,Newton,NC,Catawba County,28658,US
809,Confederate Soldiers Monument,No specific honoree,Oxford,Granville,NC,South,"36.309667, -78.587944",36.309667,-78.587944,"-78.587944, 36.309667",Monument,United Daughters of the Confederacy,1909,,Active,36.30963,-78.587438,210,Main St,Oxford,NC,Granville County,27565,US
810,Confederate Soldiers Monument,No specific honoree,Pittsboro,Chatham,NC,South,"35.720151, -79.177037",35.720151,-79.177037,"-79.177037, 35.720151",Monument,United Daughters of the Confederacy,1907,,Active,35.720281,-79.177155,9,Hillsboro St,Pittsboro,NC,Chatham County,27312,US
811,Confederate Soldiers Monument,No specific honoree,Rockingham,Richmond,NC,South,"34.939374, -79.774536",34.939374,-79.774536,"-79.774536, 34.939374",Monument,United Daughters of the Confederacy of Richmond County,1930,,Active,34.939612,-79.774542,105,E Washington St,Rockingham,NC,Richmond County,28379,US
